,cost
1507,9.43674432321
1508,7.06364794712
1509,5.64201576871
1510,5.23305308725
1511,5.0466551304
1512,4.93259070904
1513,3.73074119617
1514,135.928623493
1515,103.325673397
1516,83.5452334982
1517,29.4564413013
1518,17.596523539
1519,10.4800164698
1520,8.1069200937
1521,6.68528791529
1522,6.27632523383
1523,6.08992727698
1524,5.97864491467
1525,17.5659208894
1526,10.4633241154
1527,8.09300979841
1528,6.91063469895
1529,10.2185029184
1530,8.62994719652
1531,7.83427830606
1532,20.6289679117
1533,11.0642488719
1534,5.32486103615
1535,3.41080440456
1536,2.26459607285
1537,1.94744134028
1538,1.80833838741
1539,1.72209455662
1540,9.09176900007
1541,29.4926080691
1542,17.6326903067
1543,10.5161832375
1544,8.14586892051
1545,6.72145468304
1546,6.31249200158
1547,6.12609404472
1548,6.01481168242
1549,29.3701974706
1550,17.5102797082
1551,10.3965546981
1552,8.02345832197
1553,6.59904408451
1554,6.19286346211
1555,6.00646550525
1556,5.89240108389
1557,22.1980492202
1558,12.6333301803
1559,6.89394234461
1560,4.98266777207
1561,3.8336773813
1562,3.5193047078
1563,3.37741969587
1564,3.29395792414
1565,21.897586842
1566,12.3328678021
1567,6.59347996639
1568,4.68220539386
1569,3.53321500309
1570,3.21884232958
1571,3.07695731765
1572,2.99071348687
1573,22.3176777597
1574,12.7529587198
1575,7.01357088408
1576,5.10229631155
1577,3.95330592078
1578,3.63615118822
1579,3.49704823534
1580,3.41080440456
1581,22.3872292361
1582,12.8225101962
1583,7.08312236052
1584,5.17184778798
1585,4.02285739722
1586,3.70848472371
1587,3.56659971178
1588,3.48313794005
1589,2.09767252939
1590,2.28128842719
1591,2.09767252939
1592,1.92518486782
1593,1.92518486782
1594,23.7782587649
1595,5.45005369374
1596,21.3912520935
1597,11.8265330536
1598,6.08714521792
1599,4.17308858632
1600,3.02688025461
1601,2.70972552205
1602,2.57062256918
1603,2.48437873839
1604,26.3794839837
1605,16.1888016559
1606,10.0738358474
1607,8.0345865582
1608,6.81326263194
1609,6.47106936786
1610,6.3180561197
1611,6.2262481708
1612,25.6144177429
1613,5.88961902483
1614,2.25346783662
1615,25.3946350773
1616,5.66983635929
1617,2.03368517107
1618,10.0487973159
1619,27.9986423552
1620,17.8079600274
1621,11.6929942189
1622,9.6537449297
1623,8.43242100343
1624,8.09022773935
1625,7.93721449119
1626,7.84540654229
1627,21.6666759402
1628,12.1019569003
1629,6.36256906462
1630,4.44851243302
1631,3.30230410131
1632,2.98514936875
1633,2.84326435682
1634,2.75980258509
1635,3.4998302944
1636,2.175570183
1637,109.042804761
1638,109.588088336
1639,6.97740411633
1640,3.07973937671
1641,26.1903039678
1642,6.4682873088
1643,2.82657200247
1644,7.30846914418
1645,8.51031865704
1646,7.99285567234
1647,4.06180622402
1648,4.48746125983
1649,1.69705602511
1650,0.845745953495
1651,0.918079488991
1652,6.59069790734
1653,15.9801472266
1654,6.68528791529
1655,6.68528791529
1656,414.131747189
1657,250.396443416
1658,191.644920238
1659,159.834856974
1660,21.9671383184
1661,12.4024192786
1662,6.66581350189
1663,4.75175687029
1664,3.60276647953
1665,3.28839380602
1666,3.14650879409
1667,3.06304702236
1668,27.8372829298
1669,15.9773651675
1670,8.8608580983
1671,6.49054378126
1672,5.0661295438
1673,4.6599489214
1674,4.47355096454
1675,4.35948654318
1676,27.842847048
1677,15.9829292856
1678,8.86920427547
1679,6.49610789938
1680,5.07169366191
1681,4.66551303951
1682,4.47911508265
1683,4.3650506613
1684,28.2490276704
1685,16.389109908
1686,9.27260283881
1687,6.89950646272
1688,5.47787428432
1689,5.06891160286
1690,4.882513646
1691,4.7712312837
1692,22.771153386
1693,13.2064343462
1694,7.46982856952
1695,5.55577193793
1696,4.40956360622
1697,4.09240887366
1698,3.95052386172
1699,3.86706208999
1700,21.8642021333
1701,12.2994830934
1702,6.5600952577
1703,4.64603862611
1704,3.4998302944
1705,3.18267556184
1706,3.04357260896
1707,2.95732877818
1708,82.2321016231
1709,24.7798000256
1710,14.5891176978
1711,8.4741518893
1712,6.43768465917
1713,5.21357867385
1714,4.87416746883
1715,4.72115422066
1716,4.62656421271
1717,22.3232418778
1718,12.7585228379
1719,7.0191350022
1720,5.10786042966
1721,3.95887003889
1722,3.64449736539
1723,3.50261235346
1724,3.41636852267
1725,28.5773106392
1726,16.7173928768
1727,9.60366786666
1728,7.23057149057
1729,5.80615725311
1730,5.3999766307
1731,5.21357867385
1732,5.09951425249
1733,28.5272335761
1734,16.6673158138
1735,9.55080874457
1736,7.17771236848
1737,5.75608019007
1738,5.34711750861
1739,5.16071955175
1740,5.04943718945
1741,21.6444194677
1742,12.0797004279
1743,6.34309465121
1744,4.42903801962
1745,3.28004762885
1746,2.96567495535
1747,2.82378994341
1748,2.74032817169
1749,21.7223171213
1750,12.1575980815
1751,6.41821024577
1752,4.50415361417
1753,3.35794528246
1754,3.0407905499
1755,2.89890553797
1756,2.81544376624
1757,21.6221629953
1758,12.0574439554
1759,6.3180561197
1760,4.4039994881
1761,3.25779115639
1762,2.94063642383
1763,2.79875141189
1764,2.71528964017
1765,22.092330976
1766,12.5276119361
1767,6.78822410042
1768,4.87694952788
1769,3.72795913712
1770,3.41358646361
1771,3.27170145168
1772,3.18823967995
1773,5.03830895322
1774,50.8588216311
1775,37.4882458005
1776,21.4580215109
1777,11.893302471
1778,6.1539146353
1779,4.24264006276
1780,3.093649672
1781,2.77649493943
1782,2.63739198656
1783,2.55114815577
1784,8.75792191317
1785,7.66457270355
1786,7.06086588806
1787,6.6519032066
1788,4.71280804349
1789,4.25655035805
1790,5.85067019803
1791,5.02996277605
1792,3.82811326319
1793,8.58265219254
1794,30.5108416841
1795,6.79935233665
1796,2.42595549818
1797,2.59566110069
1798,28.7776188913
1799,16.917701129
1800,9.80119405975
1801,7.42809768366
1802,6.00646550525
1803,5.59750282379
1804,5.41110486693
1805,5.29982250463
1806,27.8817958748
1807,16.0218781124
1808,8.90537104322
1809,6.53505672618
1810,5.11064248872
1811,4.70446186632
1812,4.5152818504
1813,4.4039994881
1814,230.248771721
1815,137.698013053
1816,80.3375194049
1817,71.0927371566
1818,65.7706581795
1819,28.7025032967
1820,16.8425855344
1821,9.72607846519
1822,7.3529820891
1823,5.9313499107
1824,5.52238722924
1825,5.33598927238
1826,5.22470691008
1827,21.4246368022
1828,11.8599177623
1829,6.12052992661
1830,4.20647329502
1831,3.0602649633
1832,2.74311023074
1833,2.60122521881
1834,2.51776344708
1835,21.3940341526
1836,11.8293151127
1837,6.08992727698
1838,4.17865270444
1839,3.02966231367
1840,2.71528964017
1841,2.57340462823
1842,2.48716079745
1843,29.7735960339
1844,17.9136782716
1845,10.7971712024
1846,8.42685688532
1847,7.00244264785
1848,6.59626202545
1849,6.40708200954
1850,6.29579964723
1851,23.5807325718
1852,14.0160135319
1853,8.27662569621
1854,6.36535112367
1855,5.21636073291
1856,4.9019880594
1857,4.76010304747
1858,4.67385921668
1859,65.3533493209
1860,36.4449736539
1861,26.8107031376
1862,21.9921768499
1863,24.0564646706
1864,13.9130773468
1865,10.5328755919
1866,8.84138368489
1867,7.82593212889
1868,9.36997490583
1869,7.07477618335
1870,6.30970994252
1871,4.77957746087
1872,29.9349554592
1873,18.0750376969
1874,10.9585306277
1875,8.58821631066
1876,7.16380207319
1877,6.75762145079
1878,6.56844143487
1879,6.45715907257
1880,22.2314339289
1881,12.666714889
1882,6.9273270533
1883,5.01605248076
1884,3.86706208999
1885,3.54990735743
1886,3.41080440456
1887,3.32456057377
1888,22.1368439209
1889,12.5721248811
1890,6.83273704534
1891,4.92146247281
1892,3.77247208204
1893,3.45809940853
1894,3.3162143966
1895,3.22997056582
1896,21.463585629
1897,11.8988665891
1898,6.16226081247
1899,4.24820418088
1900,3.09921379011
1901,2.78484111661
1902,2.64295610467
1903,2.55949433295
1904,17.3517023419
1905,21.4107265069
1906,11.846007467
1907,6.10661963132
1908,4.19256299973
1909,3.04635466802
1910,2.72919993546
1911,2.58731492352
1912,2.50385315179
1913,70.4584276915
1914,54.0999204331
1915,48.4495584872
1916,45.6285506029
1917,28.5940029935
1918,16.7340852312
1919,9.61757816195
1920,7.24448178586
1921,5.82284960745
1922,5.41388692599
1923,5.22748896914
1924,5.11620660683
1925,27.8706676385
1926,16.0107498762
1927,8.89424280699
1928,6.5211464309
1929,5.09951425249
1930,4.69055157103
1931,4.50415361417
1932,4.39287125187
1933,27.9096164653
1934,16.049698703
1935,8.93319163379
1936,6.5600952577
1937,5.13846307929
1938,4.72950039783
1939,4.54310244098
1940,4.43182007868
1941,4.13970387763
1942,1.9530054584
1943,1.98082604898
1944,2.0253389939
1945,7.56720063654
1946,7.444790038
1947,6.51836437184
1948,6.05376050923
1949,5.77555460347
1950,5.58915664662
1951,27.553512906
1952,6.53783878524
1953,2.65686639996
1954,11.8154048174
1955,9.57028315797
1956,8.32113864113
1957,19.5968240014
1958,13.8017949845
1959,10.9028894465
1960,9.16410253557
1961,8.00398390857
1962,7.17771236848
1963,10.8722867969
1964,6.23737640703
1965,4.69055157103
1966,3.91713915303
1967,25.5281739121
1968,15.3374915843
1969,9.22252577578
1970,7.18605854565
1971,5.96195256033
1972,5.62254135531
1973,5.46674604809
1974,5.37493809919
1975,3.67788207408
1976,24.9606338643
1977,5.23861720537
1978,1.60246601715
1979,5.38328427636
1980,4.40678154716
1981,7.28064855361
1982,11.2673391831
1983,11.9795463018
1984,15.0787600919
1985,13.4206528936
1986,12.666714889
1987,9.80675817786
1988,567.868330709
1989,22.3065495234
1990,12.7418304836
1991,7.00244264785
1992,5.08838601626
1993,3.94217768455
1994,3.62502295199
1995,3.48591999911
1996,3.39967616833
1997,9.63705257535
1998,6.28745347006
1999,5.02718071699
2000,3.9060109168
2001,22.7405507364
2002,13.1758316966
2003,7.43644386083
2004,5.52238722924
2005,4.37617889753
2006,4.05902416496
2007,3.91713915303
2008,3.8336773813
2009,3.18823967995
2010,28.4215153319
2011,16.5615975696
2012,9.44509050038
2013,7.07477618335
2014,5.65036194588
2015,5.24418132348
2016,5.05500130757
2017,4.94371894527
2018,3.47200970382
2019,21.7362274166
2020,12.1715083768
2021,6.43212054105
2022,4.52084596852
2023,3.37185557775
2024,3.05748290425
2025,2.91559789231
2026,2.82935406153
2027,21.5553935779
2028,11.990674538
2029,6.25128670231
2030,4.34001212978
2031,3.19102173901
2032,2.87664906551
2033,2.73476405357
2034,2.64852022279
2035,5.10786042966
2036,3.61945883387
2037,3.36350940058
2038,3.27726556979
2039,21.416290625
2040,11.8515715852
2041,6.11218374944
2042,4.19812711784
2043,3.05191878613
2044,2.73476405357
2045,2.59566110069
2046,2.50941726991
2047,36.3392554097
2048,23.7448740562
2049,19.0265018946
2050,16.2666993095
2051,22.334370114
2052,12.7696510742
2053,7.03026323843
2054,5.11620660683
2055,3.96999827512
2056,3.65284354256
2057,3.51095853063
2058,3.4274967589
2059,2.22564724604
2060,3.71961295994
2061,21.8697662514
2062,7.00522470691
2063,6.19842758022
2064,7.45591827423
2065,10.1545155601
2066,8.40460041286
2067,7.589457109
2068,5.94526020598
2069,8.88589662981
2070,42.9410815533
2071,36.4700121854
2072,34.3111343568
2073,21.3161364989
2074,5.14959131552
2075,2.16722400583
2076,25.1025188763
2077,14.9118365485
2078,8.79687073997
2079,6.76040350985
2080,5.53629752452
2081,5.1968863195
2082,5.04387307134
2083,4.94928306338
2084,11.1588388798
2085,22.5207680709
2086,12.956049031
2087,7.21666119528
2088,5.30538662275
2089,4.15639623198
2090,3.84202355848
2091,3.70013854654
2092,3.61389471576
2093,21.463585629
2094,11.8988665891
2095,6.15947875341
2096,4.24820418088
2097,3.09921379011
2098,2.78205905755
2099,2.64295610467
2100,2.55671227389
2101,21.8920227239
2102,12.327303684
2103,6.58791584828
2104,4.67664127574
2105,3.52765088497
2106,3.21327821147
2107,3.07139319953
2108,2.98793142781
2109,21.2577132587
2110,11.6929942189
2111,5.95360638316
2112,4.03954975156
2113,2.89334141985
2114,2.57618668729
2115,2.43708373441
2116,2.35083990363
2117,22.6459607285
2118,13.0812416886
2119,7.34463591193
2120,5.43057928034
2121,4.28158888957
2122,3.96721621607
2123,3.82533120413
2124,3.7418694324
2125,22.5875374882
2126,13.0228184484
2127,7.28343061267
2128,5.36937398107
2129,4.22316564936
2130,3.9060109168
2131,3.76412590486
2132,3.68066413314
2133,22.7127301458
2134,13.148011106
2135,7.40862327025
2136,5.49734869772
2137,4.34835830695
2138,4.03398563345
2139,3.89210062151
2140,3.80585679073
2141,27.7371288038
2142,15.8772110414
2143,8.76348603128
2144,6.39038965519
2145,4.96875747678
2146,4.55979479532
2147,4.37339683847
2148,4.25933241711
2149,21.6165988772
2150,12.0518798373
2151,6.31527406064
2152,4.40121742904
2153,3.25500909733
2154,2.93785436477
2155,2.79596935284
2156,2.71250758111
2157,27.6063720281
2158,15.7464542657
2159,8.62994719652
2160,6.25963287949
2161,4.83521864202
2162,4.42903801962
2163,4.23985800371
2164,4.1285756414
2165,21.7696121253
2166,12.2048930855
2167,6.46550524975
2168,4.55423067721
2169,3.40524028644
2170,3.09086761294
2171,2.948982601
2172,2.86552082928
2173,35.0678544204
2174,21.9420997869
2175,12.377380747
2176,6.63799291131
2177,4.72393627972
2178,3.57772794801
2179,3.26057321545
2180,3.11868820351
2181,3.03522643179
2182,20.8181479276
2183,11.2534288878
2184,5.51404105206
2185,3.60276647953
2186,2.45377608876
2187,2.13940341526
2188,1.99751840332
2189,1.91405663159
2190,21.4858421015
2191,11.9211230616
2192,6.18173522588
2193,4.27046065334
2194,3.12147026257
2195,2.80431553001
2196,2.66521257713
2197,2.57896874635
2198,23.0799619414
2199,13.5152429016
2200,7.77585506585
2201,5.86458049331
2202,4.71559010255
2203,4.40121742904
2204,4.25933241711
2205,4.17587064538
2206,42.1954897259
2207,21.1659053098
2208,11.60118627
2209,5.86179843426
2210,3.95052386172
2211,2.80153347095
2212,2.48716079745
2213,2.34527578551
2214,2.25903195473
2215,1.59690189903
2216,1.64697896207
2217,1.59690189903
2218,4.69333363009
2219,6.88559616744
2220,237.298509373
2221,166.041630732
2222,151.332884494
2223,28.4298615091
2224,16.5699437468
2225,9.45343667755
2226,7.08312236052
2227,5.65870812306
2228,5.25252750065
2229,5.06334748474
2230,4.95206512244
2231,14.2218859022
2232,3.86428003094
2233,41.4554620165
2234,29.3507230571
2235,29.0752992105
2236,17.2153814481
2237,10.101656438
2238,7.72856006187
2239,6.30414582441
2240,5.89796520201
2241,5.71156724515
2242,5.59750282379
2243,14.9424391981
2244,11.6123145062
2245,10.1767720325
2246,9.76780935106
2247,7.91495801873
2248,7.50877739633
2249,7.37523856156
2250,7.30568708513
2251,21.3940341526
2252,11.8293151127
2253,6.08992727698
2254,4.17587064538
2255,3.02966231367
2256,2.71250758111
2257,2.57062256918
2258,2.48716079745
2259,12.9337925585
2260,7.7007394713
2261,5.95638844221
2262,5.0856039572
2263,12.9643952082
2264,10.9501844505
2265,9.71216816991
2266,8.16534333391
2267,33.2956828008
2268,23.7253996428
2269,19.4243363398
2270,13.9047311696
2271,12.421893692
2272,39.2687635973
2273,27.408845835
2274,20.2923387658
2275,17.9192423897
2276,16.4976102113
2277,16.0886475298
2278,15.902249573
2279,12.9866516806
2280,1.38824746972
2281,19.2128998514
2282,21.2410209044
2283,11.6763018645
2284,5.93691402881
2285,4.02563945627
2286,2.87664906551
2287,2.562276392
2288,2.42039138007
2289,2.33414754928
2290,21.3077903218
2291,11.7430712819
2292,6.00368344619
2293,4.0896268146
2294,2.94341848289
2295,2.62626375033
2296,2.48437873839
2297,2.40091696667
2298,9.14462812217
2299,9.14462812217
2300,21.0351485341
2301,11.4704294943
2302,5.73104165855
2303,3.81698502696
2304,2.67077669525
2305,2.35362196269
2306,2.21173695075
2307,2.12827517903
2308,21.9560100822
2309,12.3912910423
2310,6.65468526566
2311,4.74062863406
2312,3.59442030235
2313,3.27726556979
2314,3.13538055786
2315,3.05191878613
2316,21.026802357
2317,11.4620833171
2318,5.72269548138
2319,3.80863884979
2320,2.66243051808
2321,2.34527578551
2322,2.20339077358
2323,2.11992900185
2324,5.65314400494
2325,4.99936012642
2326,21.3300467942
2327,22.0756386217
2328,12.5109195818
2329,6.77431380513
2330,4.86025717354
2331,3.71126678277
2332,3.39689410927
2333,3.25500909733
2334,3.17154732561
2335,21.2577132587
2336,11.6929942189
2337,5.95360638316
2338,4.03954975156
2339,2.89334141985
2340,2.57618668729
2341,2.43430167536
2342,2.35083990363
2343,4.54866655909
2344,22.9074742799
2345,13.34275524
2346,7.60336740428
2347,5.69209283175
2348,4.54310244098
2349,4.22594770842
2350,4.08684475554
2351,4.00060092476
2352,5.57246429227
2353,7.87322713287
2354,23.6335916939
2355,14.068872654
2356,8.33226687736
2357,6.41821024577
2358,5.269219855
2359,4.9548471815
2360,4.81296216956
2361,4.72950039783
2362,29.055824797
2363,17.1959070347
2364,10.0793999655
2365,7.70908564847
2366,6.284671411
2367,5.8784907886
2368,5.68931077269
2369,5.57802841039
2370,29.055824797
2371,17.1959070347
2372,10.0793999655
2373,7.70908564847
2374,6.284671411
2375,5.8784907886
2376,5.68931077269
2377,5.57802841039
2378,22.3065495234
2379,12.7418304836
2380,7.00244264785
2381,5.09116807532
2382,3.94217768455
2383,3.62780501104
2384,21.611034759
2385,12.0463157192
2386,6.30970994252
2387,4.39565331093
2388,3.24666292016
2389,2.93229024666
2390,21.6277271134
2391,12.0630080735
2392,6.32640229687
2393,4.41234566527
2394,3.26335527451
2395,2.948982601
2396,2.80709758907
2397,2.72363581734
2398,28.9974015568
2399,17.1374837945
2400,10.0209767253
2401,7.6478803492
2402,6.2262481708
2403,5.81728548934
2404,5.63088753248
2405,5.51960517018
2406,39.2159044752
2407,21.3884700344
2408,12.4747528141
2409,118.309843481
2410,104.733395281
2411,11.0364282813
2412,10.3854264618
2413,20.5872370259
2414,11.022517986
2415,5.28313015029
2416,3.37185557775
2417,2.22286518698
2418,1.90849251348
2419,1.76660750154
2420,1.68036367076
2421,2.54558403766
2422,3.14929085315
2423,14.3637709141
2424,11.7736739316
2425,2.62069963221
2426,1.92518486782
2427,1.69427396605
2428,1.57742748563
2429,1.35208070197
2430,1.33817040668
2431,1.32982422951
2432,3.15763703032
2433,2.46212226593
2434,2.23121136415
2435,2.11436488374
2436,1.88901810008
2437,1.87510780479
2438,1.86676162762
2439,7.76750888868
2440,6.82160880911
